time;position;tas;heading_angle;climb_angle;
62442.14s;37°44'33.674415"N 25°40'49.064598"W 30000.00ft;400.0km/h;-58.67°;0.00°;
Switched destination to waypoint 9
62532.14s;37°46'24.886548"N 25°47'13.026445"W 30000.00ft;400.0km/h;-69.88°;0.00°;
62622.14s;37°48'15.752234"N 25°53'37.308828"W 30000.00ft;400.0km/h;-69.94°;0.00°;
62712.14s;37°50'6.270796"N 26°0'1.911370"W 30000.00ft;400.0km/h;-70.01°;0.00°;
62802.14s;37°51'56.441559"N 26°6'26.833685"W 30000.00ft;400.0km/h;-70.08°;0.00°;
62892.14s;37°53'46.263849"N 26°12'52.075382"W 30000.00ft;400.0km/h;-70.14°;0.00°;
62982.14s;37°55'35.736990"N 26°19'17.636063"W 30000.00ft;400.0km/h;-70.21°;0.00°;
63072.14s;37°57'24.860310"N 26°25'43.515325"W 30000.00ft;400.0km/h;-70.27°;0.00°;
63162.14s;37°59'13.633134"N 26°32'9.712755"W 30000.00ft;400.0km/h;-70.34°;0.00°;
63252.14s;38°1'2.054792"N 26°38'36.227938"W 30000.00ft;400.0km/h;-70.41°;0.00°;
63342.14s;38°2'50.124611"N 26°45'3.060450"W 30000.00ft;400.0km/h;-70.47°;0.00°;
63432.14s;38°4'37.841920"N 26°51'30.209860"W 30000.00ft;400.0km/h;-70.54°;0.00°;
63522.14s;38°6'25.206049"N 26°57'57.675732"W 30000.00ft;400.0km/h;-70.60°;0.00°;
63612.14s;38°8'12.216328"N 27°4'25.457623"W 30000.00ft;400.0km/h;-70.67°;0.00°;
63702.14s;38°9'58.872088"N 27°10'53.555082"W 30000.00ft;400.0km/h;-70.74°;0.00°;
63792.14s;38°11'45.172661"N 27°17'21.967654"W 30000.00ft;400.0km/h;-70.80°;0.00°;
63882.14s;38°13'31.117380"N 27°23'50.694876"W 30000.00ft;400.0km/h;-70.87°;0.00°;
63972.14s;38°15'16.705577"N 27°30'19.736278"W 30000.00ft;400.0km/h;-70.94°;0.00°;
64062.14s;38°17'1.936588"N 27°36'49.091383"W 30000.00ft;400.0km/h;-71.00°;0.00°;
64152.14s;38°18'46.809746"N 27°43'18.759710"W 30000.00ft;400.0km/h;-71.07°;0.00°;
64242.14s;38°20'31.324387"N 27°49'48.740768"W 30000.00ft;400.0km/h;-71.14°;0.00°;
64332.14s;38°22'15.479849"N 27°56'19.034062"W 30000.00ft;400.0km/h;-71.21°;0.00°;
64422.14s;38°23'59.275467"N 28°2'49.639089"W 30000.00ft;400.0km/h;-71.27°;0.00°;
64512.14s;38°25'42.710581"N 28°9'20.555338"W 30000.00ft;400.0km/h;-71.34°;0.00°;
64602.14s;38°27'25.784530"N 28°15'51.782295"W 30000.00ft;400.0km/h;-71.41°;0.00°;
64692.14s;38°29'8.496652"N 28°22'23.319436"W 30000.00ft;400.0km/h;-71.48°;0.00°;
64782.14s;38°30'50.846290"N 28°28'55.166232"W 30000.00ft;400.0km/h;-71.54°;0.00°;
64872.14s;38°32'32.832785"N 28°35'27.322145"W 30000.00ft;400.0km/h;-71.61°;0.00°;
64962.14s;38°34'14.455478"N 28°41'59.786634"W 30000.00ft;400.0km/h;-71.68°;0.00°;
65052.14s;38°35'55.713715"N 28°48'32.559147"W 30000.00ft;400.0km/h;-71.75°;0.00°;
65142.14s;38°37'36.606839"N 28°55'5.639130"W 30000.00ft;400.0km/h;-71.82°;0.00°;
65232.14s;38°39'17.134196"N 29°1'39.026017"W 30000.00ft;400.0km/h;-71.88°;0.00°;
65322.14s;38°40'57.295133"N 29°8'12.719238"W 30000.00ft;400.0km/h;-71.95°;0.00°;
65412.14s;38°42'37.088996"N 29°14'46.718218"W 30000.00ft;400.0km/h;-72.02°;0.00°;
65502.14s;38°44'16.515135"N 29°21'21.022371"W 30000.00ft;400.0km/h;-72.09°;0.00°;
65592.14s;38°45'55.572898"N 29°27'55.631106"W 30000.00ft;400.0km/h;-72.16°;0.00°;
65682.14s;38°47'34.261637"N 29°34'30.543827"W 30000.00ft;400.0km/h;-72.23°;0.00°;
65772.14s;38°49'12.580702"N 29°41'5.759929"W 30000.00ft;400.0km/h;-72.29°;0.00°;
65862.14s;38°50'50.529448"N 29°47'41.278801"W 30000.00ft;400.0km/h;-72.36°;0.00°;
65952.14s;38°52'28.107226"N 29°54'17.099823"W 30000.00ft;400.0km/h;-72.43°;0.00°;
66042.14s;38°54'5.313393"N 30°0'53.222372"W 30000.00ft;400.0km/h;-72.50°;0.00°;
66132.14s;38°55'42.147304"N 30°7'29.645815"W 30000.00ft;400.0km/h;-72.57°;0.00°;
66222.14s;38°57'18.608316"N 30°14'6.369513"W 30000.00ft;400.0km/h;-72.64°;0.00°;
66312.14s;38°58'54.695788"N 30°20'43.392821"W 30000.00ft;400.0km/h;-72.71°;0.00°;
66402.14s;39°0'30.409079"N 30°27'20.715086"W 30000.00ft;400.0km/h;-72.78°;0.00°;
66492.14s;39°2'5.747550"N 30°33'58.335647"W 30000.00ft;400.0km/h;-72.85°;0.00°;
66582.14s;39°3'40.710563"N 30°40'36.253839"W 30000.00ft;400.0km/h;-72.92°;0.00°;
66672.14s;39°5'15.297480"N 30°47'14.468988"W 30000.00ft;400.0km/h;-72.99°;0.00°;
66762.14s;39°6'49.507666"N 30°53'52.980413"W 30000.00ft;400.0km/h;-73.06°;0.00°;
66852.14s;39°8'23.340486"N 31°0'31.787427"W 30000.00ft;400.0km/h;-73.13°;0.00°;
66942.14s;39°9'56.795307"N 31°7'10.889336"W 30000.00ft;400.0km/h;-73.20°;0.00°;
67032.14s;39°11'29.871498"N 31°13'50.285437"W 30000.00ft;400.0km/h;-73.27°;0.00°;
67122.14s;39°13'2.568428"N 31°20'29.975023"W 30000.00ft;400.0km/h;-73.34°;0.00°;
67212.14s;39°14'34.885467"N 31°27'9.957379"W 30000.00ft;400.0km/h;-73.41°;0.00°;
67302.14s;39°16'6.821987"N 31°33'50.231782"W 30000.00ft;400.0km/h;-73.48°;0.00°;
67392.14s;39°17'38.377362"N 31°40'30.797502"W 30000.00ft;400.0km/h;-73.55°;0.00°;
67482.14s;39°19'9.550966"N 31°47'11.653803"W 30000.00ft;400.0km/h;-73.62°;0.00°;
67572.14s;39°20'40.342176"N 31°53'52.799942"W 30000.00ft;400.0km/h;-73.69°;0.00°;
67662.14s;39°22'10.750369"N 32°0'34.235169"W 30000.00ft;400.0km/h;-73.76°;0.00°;
67752.14s;39°23'40.774924"N 32°7'15.958725"W 30000.00ft;400.0km/h;-73.83°;0.00°;
67842.14s;39°25'10.415221"N 32°13'57.969847"W 30000.00ft;400.0km/h;-73.90°;0.00°;
67932.14s;39°26'39.670642"N 32°20'40.267764"W 30000.00ft;400.0km/h;-73.97°;0.00°;
68022.14s;39°28'8.540570"N 32°27'22.851696"W 30000.00ft;400.0km/h;-74.04°;0.00°;
68112.14s;39°29'37.024390"N 32°34'5.720859"W 30000.00ft;400.0km/h;-74.12°;0.00°;
68202.14s;39°31'5.121488"N 32°40'48.874459"W 30000.00ft;400.0km/h;-74.19°;0.00°;
68292.14s;39°32'32.831252"N 32°47'32.311697"W 30000.00ft;400.0km/h;-74.26°;0.00°;
68382.14s;39°34'0.153071"N 32°54'16.031767"W 30000.00ft;400.0km/h;-74.33°;0.00°;
68472.14s;39°35'27.086335"N 33°1'0.033855"W 30000.00ft;400.0km/h;-74.40°;0.00°;
68562.14s;39°36'53.630438"N 33°7'44.317141"W 30000.00ft;400.0km/h;-74.47°;0.00°;
68652.14s;39°38'19.784772"N 33°14'28.880796"W 30000.00ft;400.0km/h;-74.54°;0.00°;
68742.14s;39°39'45.548734"N 33°21'13.723986"W 30000.00ft;400.0km/h;-74.62°;0.00°;
68832.14s;39°41'10.921721"N 33°27'58.845869"W 30000.00ft;400.0km/h;-74.69°;0.00°;
68922.14s;39°42'35.903130"N 33°34'44.245596"W 30000.00ft;400.0km/h;-74.76°;0.00°;
69012.14s;39°44'0.492363"N 33°41'29.922313"W 30000.00ft;400.0km/h;-74.83°;0.00°;
69102.14s;39°45'24.688821"N 33°48'15.875154"W 30000.00ft;400.0km/h;-74.90°;0.00°;
69192.14s;39°46'48.491909"N 33°55'2.103252"W 30000.00ft;400.0km/h;-74.98°;0.00°;
69282.14s;39°48'11.901031"N 34°1'48.605728"W 30000.00ft;400.0km/h;-75.05°;0.00°;
69372.14s;39°49'34.915594"N 34°8'35.381699"W 30000.00ft;400.0km/h;-75.12°;0.00°;
69462.14s;39°50'57.535008"N 34°15'22.430274"W 30000.00ft;400.0km/h;-75.19°;0.00°;
69552.14s;39°52'19.758682"N 34°22'9.750555"W 30000.00ft;400.0km/h;-75.27°;0.00°;
69642.14s;39°53'41.586030"N 34°28'57.341636"W 30000.00ft;400.0km/h;-75.34°;0.00°;
69732.14s;39°55'3.016464"N 34°35'45.202607"W 30000.00ft;400.0km/h;-75.41°;0.00°;
69822.14s;39°56'24.049402"N 34°42'33.332546"W 30000.00ft;400.0km/h;-75.48°;0.00°;
69912.14s;39°57'44.684260"N 34°49'21.730530"W 30000.00ft;400.0km/h;-75.56°;0.00°;
70002.14s;39°59'4.920457"N 34°56'10.395624"W 30000.00ft;400.0km/h;-75.63°;0.00°;
70092.14s;40°0'24.757417"N 35°2'59.326888"W 30000.00ft;400.0km/h;-75.70°;0.00°;
70182.14s;40°1'44.194560"N 35°9'48.523375"W 30000.00ft;400.0km/h;-75.78°;0.00°;
70272.14s;40°3'3.231313"N 35°16'37.984132"W 30000.00ft;400.0km/h;-75.85°;0.00°;
70362.14s;40°4'21.867102"N 35°23'27.708196"W 30000.00ft;400.0km/h;-75.92°;0.00°;
70452.14s;40°5'40.101356"N 35°30'17.694601"W 30000.00ft;400.0km/h;-76.00°;0.00°;
70542.14s;40°6'57.933506"N 35°37'7.942370"W 30000.00ft;400.0km/h;-76.07°;0.00°;
70632.14s;40°8'15.362985"N 35°43'58.450523"W 30000.00ft;400.0km/h;-76.14°;0.00°;
70722.14s;40°9'32.389226"N 35°50'49.218069"W 30000.00ft;400.0km/h;-76.22°;0.00°;
70812.14s;40°10'49.011667"N 35°57'40.244014"W 30000.00ft;400.0km/h;-76.29°;0.00°;
70902.14s;40°12'5.229747"N 36°4'31.527353"W 30000.00ft;400.0km/h;-76.36°;0.00°;
70992.14s;40°13'21.042905"N 36°11'23.067079"W 30000.00ft;400.0km/h;-76.44°;0.00°;
71082.14s;40°14'36.450584"N 36°18'14.862173"W 30000.00ft;400.0km/h;-76.51°;0.00°;
71172.14s;40°15'51.452229"N 36°25'6.911612"W 30000.00ft;400.0km/h;-76.59°;0.00°;
71262.14s;40°17'6.047287"N 36°31'59.214366"W 30000.00ft;400.0km/h;-76.66°;0.00°;
71352.14s;40°18'20.235206"N 36°38'51.769397"W 30000.00ft;400.0km/h;-76.73°;0.00°;
71442.14s;40°19'34.015437"N 36°45'44.575661"W 30000.00ft;400.0km/h;-76.81°;0.00°;
71532.14s;40°20'47.387434"N 36°52'37.632106"W 30000.00ft;400.0km/h;-76.88°;0.00°;
71622.14s;40°22'0.350650"N 36°59'30.937675"W 30000.00ft;400.0km/h;-76.96°;0.00°;
71712.14s;40°23'12.904544"N 37°6'24.491303"W 30000.00ft;400.0km/h;-77.03°;0.00°;
71802.14s;40°24'25.048575"N 37°13'18.291918"W 30000.00ft;400.0km/h;-77.11°;0.00°;
71892.14s;40°25'36.782204"N 37°20'12.338441"W 30000.00ft;400.0km/h;-77.18°;0.00°;
71982.14s;40°26'48.104894"N 37°27'6.629787"W 30000.00ft;400.0km/h;-77.25°;0.00°;
72072.14s;40°27'59.016113"N 37°34'1.164865"W 30000.00ft;400.0km/h;-77.33°;0.00°;
72162.14s;40°29'9.515327"N 37°40'55.942574"W 30000.00ft;400.0km/h;-77.40°;0.00°;
72252.14s;40°30'19.602007"N 37°47'50.961809"W 30000.00ft;400.0km/h;-77.48°;0.00°;
72342.14s;40°31'29.275626"N 37°54'46.221457"W 30000.00ft;400.0km/h;-77.55°;0.00°;
72432.14s;40°32'38.535659"N 38°1'41.720400"W 30000.00ft;400.0km/h;-77.63°;0.00°;
72522.14s;40°33'47.381583"N 38°8'37.457512"W 30000.00ft;400.0km/h;-77.70°;0.00°;
72612.14s;40°34'55.812877"N 38°15'33.431659"W 30000.00ft;400.0km/h;-77.78°;0.00°;
72702.14s;40°36'3.829023"N 38°22'29.641702"W 30000.00ft;400.0km/h;-77.86°;0.00°;
72792.14s;40°37'11.429505"N 38°29'26.086495"W 30000.00ft;400.0km/h;-77.93°;0.00°;
72882.14s;40°38'18.613809"N 38°36'22.764886"W 30000.00ft;400.0km/h;-78.01°;0.00°;
72972.14s;40°39'25.381425"N 38°43'19.675715"W 30000.00ft;400.0km/h;-78.08°;0.00°;
73062.14s;40°40'31.731843"N 38°50'16.817815"W 30000.00ft;400.0km/h;-78.16°;0.00°;
73152.14s;40°41'37.664557"N 38°57'14.190016"W 30000.00ft;400.0km/h;-78.23°;0.00°;
73242.14s;40°42'43.179064"N 39°4'11.791136"W 30000.00ft;400.0km/h;-78.31°;0.00°;
73332.14s;40°43'48.274860"N 39°11'9.619990"W 30000.00ft;400.0km/h;-78.38°;0.00°;
73422.14s;40°44'52.951449"N 39°18'7.675386"W 30000.00ft;400.0km/h;-78.46°;0.00°;
73512.14s;40°45'57.208331"N 39°25'5.956125"W 30000.00ft;400.0km/h;-78.54°;0.00°;
73602.14s;40°47'1.045015"N 39°32'4.461002"W 30000.00ft;400.0km/h;-78.61°;0.00°;
73692.14s;40°48'4.461007"N 39°39'3.188804"W 30000.00ft;400.0km/h;-78.69°;0.00°;
73782.14s;40°49'7.455818"N 39°46'2.138314"W 30000.00ft;400.0km/h;-78.76°;0.00°;
73872.14s;40°50'10.028962"N 39°53'1.308306"W 30000.00ft;400.0km/h;-78.84°;0.00°;
73962.14s;40°51'12.179955"N 40°0'0.697548"W 30000.00ft;400.0km/h;-78.92°;0.00°;
74052.14s;40°52'13.908316"N 40°7'0.304805"W 30000.00ft;400.0km/h;-78.99°;0.00°;
74142.14s;40°53'15.213564"N 40°14'0.128830"W 30000.00ft;400.0km/h;-79.07°;0.00°;
74232.14s;40°54'16.095224"N 40°21'0.168374"W 30000.00ft;400.0km/h;-79.15°;0.00°;
74322.14s;40°55'16.552822"N 40°28'0.422180"W 30000.00ft;400.0km/h;-79.22°;0.00°;
74412.14s;40°56'16.585886"N 40°35'0.888985"W 30000.00ft;400.0km/h;-79.30°;0.00°;
74502.14s;40°57'16.193949"N 40°42'1.567519"W 30000.00ft;400.0km/h;-79.38°;0.00°;
74592.14s;40°58'15.376544"N 40°49'2.456507"W 30000.00ft;400.0km/h;-79.45°;0.00°;
74682.14s;40°59'14.133207"N 40°56'3.554666"W 30000.00ft;400.0km/h;-79.53°;0.00°;
74772.14s;41°0'12.463479"N 41°3'4.860709"W 30000.00ft;400.0km/h;-79.61°;0.00°;
74862.14s;41°1'10.366902"N 41°10'6.373341"W 30000.00ft;400.0km/h;-79.68°;0.00°;
74952.14s;41°2'7.843019"N 41°17'8.091262"W 30000.00ft;400.0km/h;-79.76°;0.00°;
75042.14s;41°3'4.891380"N 41°24'10.013164"W 30000.00ft;400.0km/h;-79.84°;0.00°;
75132.14s;41°4'1.511533"N 41°31'12.137736"W 30000.00ft;400.0km/h;-79.91°;0.00°;
75222.14s;41°4'57.703033"N 41°38'14.463657"W 30000.00ft;400.0km/h;-79.99°;0.00°;
75312.14s;41°5'53.465434"N 41°45'16.989604"W 30000.00ft;400.0km/h;-80.07°;0.00°;
75402.14s;41°6'48.798296"N 41°52'19.714246"W 30000.00ft;400.0km/h;-80.15°;0.00°;
75492.14s;41°7'43.701180"N 41°59'22.636244"W 30000.00ft;400.0km/h;-80.22°;0.00°;
75582.14s;41°8'38.173651"N 42°6'25.754256"W 30000.00ft;400.0km/h;-80.30°;0.00°;
75672.14s;41°9'32.215274"N 42°13'29.066934"W 30000.00ft;400.0km/h;-80.38°;0.00°;
75762.14s;41°10'25.825620"N 42°20'32.572923"W 30000.00ft;400.0km/h;-80.45°;0.00°;
75852.14s;41°11'19.004262"N 42°27'36.270860"W 30000.00ft;400.0km/h;-80.53°;0.00°;
75942.14s;41°12'11.750775"N 42°34'40.159381"W 30000.00ft;400.0km/h;-80.61°;0.00°;
76032.14s;41°13'4.064739"N 42°41'44.237113"W 30000.00ft;400.0km/h;-80.69°;0.00°;
76122.14s;41°13'55.945733"N 42°48'48.502677"W 30000.00ft;400.0km/h;-80.77°;0.00°;
76212.14s;41°14'47.393343"N 42°55'52.954689"W 30000.00ft;400.0km/h;-80.84°;0.00°;
76302.14s;41°15'38.407156"N 43°2'57.591760"W 30000.00ft;400.0km/h;-80.92°;0.00°;
76392.14s;41°16'28.986762"N 43°10'2.412495"W 30000.00ft;400.0km/h;-81.00°;0.00°;
76482.14s;41°17'19.131755"N 43°17'7.415491"W 30000.00ft;400.0km/h;-81.08°;0.00°;
76572.14s;41°18'8.841729"N 43°24'12.599342"W 30000.00ft;400.0km/h;-81.15°;0.00°;
76662.14s;41°18'58.116285"N 43°31'17.962637"W 30000.00ft;400.0km/h;-81.23°;0.00°;
76752.14s;41°19'46.955024"N 43°38'23.503957"W 30000.00ft;400.0km/h;-81.31°;0.00°;
76842.14s;41°20'35.357552"N 43°45'29.221878"W 30000.00ft;400.0km/h;-81.39°;0.00°;
76932.14s;41°21'23.323477"N 43°52'35.114972"W 30000.00ft;400.0km/h;-81.47°;0.00°;
77022.14s;41°22'10.852409"N 43°59'41.181804"W 30000.00ft;400.0km/h;-81.55°;0.00°;
77112.14s;41°22'57.943964"N 44°6'47.420935"W 30000.00ft;400.0km/h;-81.62°;0.00°;
77202.14s;41°23'44.597758"N 44°13'53.830919"W 30000.00ft;400.0km/h;-81.70°;0.00°;
77292.14s;41°24'30.813412"N 44°21'0.410305"W 30000.00ft;400.0km/h;-81.78°;0.00°;
77382.14s;41°25'16.590549"N 44°28'7.157638"W 30000.00ft;400.0km/h;-81.86°;0.00°;
77472.14s;41°26'1.928796"N 44°35'14.071457"W 30000.00ft;400.0km/h;-81.94°;0.00°;
77562.14s;41°26'46.827783"N 44°42'21.150294"W 30000.00ft;400.0km/h;-82.02°;0.00°;
77652.14s;41°27'31.287142"N 44°49'28.392679"W 30000.00ft;400.0km/h;-82.10°;0.00°;
77742.14s;41°28'15.306510"N 44°56'35.797134"W 30000.00ft;400.0km/h;-82.17°;0.00°;
77832.14s;41°28'58.885525"N 45°3'43.362177"W 30000.00ft;400.0km/h;-82.25°;0.00°;
77922.14s;41°29'42.023830"N 45°10'51.086322"W 30000.00ft;400.0km/h;-82.33°;0.00°;
78012.14s;41°30'24.721070"N 45°17'58.968077"W 30000.00ft;400.0km/h;-82.41°;0.00°;
78102.14s;41°31'6.976894"N 45°25'7.005943"W 30000.00ft;400.0km/h;-82.49°;0.00°;
78192.14s;41°31'48.790955"N 45°32'15.198420"W 30000.00ft;400.0km/h;-82.57°;0.00°;
78282.14s;41°32'30.162906"N 45°39'23.543999"W 30000.00ft;400.0km/h;-82.65°;0.00°;
78372.14s;41°33'11.092407"N 45°46'32.041170"W 30000.00ft;400.0km/h;-82.73°;0.00°;
78462.14s;41°33'51.579118"N 45°53'40.688414"W 30000.00ft;400.0km/h;-82.81°;0.00°;
78552.14s;41°34'31.622706"N 46°0'49.484212"W 30000.00ft;400.0km/h;-82.88°;0.00°;
78642.14s;41°35'11.222837"N 46°7'58.427035"W 30000.00ft;400.0km/h;-82.96°;0.00°;
78732.14s;41°35'50.379184"N 46°15'7.515354"W 30000.00ft;400.0km/h;-83.04°;0.00°;
78822.14s;41°36'29.091421"N 46°22'16.747631"W 30000.00ft;400.0km/h;-83.12°;0.00°;
78912.14s;41°37'7.359225"N 46°29'26.122328"W 30000.00ft;400.0km/h;-83.20°;0.00°;
79002.14s;41°37'45.182280"N 46°36'35.637898"W 30000.00ft;400.0km/h;-83.28°;0.00°;
79092.14s;41°38'22.560268"N 46°43'45.292793"W 30000.00ft;400.0km/h;-83.36°;0.00°;
79182.14s;41°38'59.492878"N 46°50'55.085457"W 30000.00ft;400.0km/h;-83.44°;0.00°;
79272.14s;41°39'35.979801"N 46°58'5.014333"W 30000.00ft;400.0km/h;-83.52°;0.00°;
79362.14s;41°40'12.020732"N 47°5'15.077857"W 30000.00ft;400.0km/h;-83.60°;0.00°;
79452.14s;41°40'47.615369"N 47°12'25.274462"W 30000.00ft;400.0km/h;-83.68°;0.00°;
79542.14s;41°41'22.763414"N 47°19'35.602576"W 30000.00ft;400.0km/h;-83.76°;0.00°;
79632.14s;41°41'57.464570"N 47°26'46.060623"W 30000.00ft;400.0km/h;-83.84°;0.00°;
79722.14s;41°42'31.718547"N 47°33'56.647023"W 30000.00ft;400.0km/h;-83.92°;0.00°;
79812.14s;41°43'5.525056"N 47°41'7.360191"W 30000.00ft;400.0km/h;-84.00°;0.00°;
79902.14s;41°43'38.883813"N 47°48'18.198539"W 30000.00ft;400.0km/h;-84.08°;0.00°;
79992.14s;41°44'11.794534"N 47°55'29.160474"W 30000.00ft;400.0km/h;-84.16°;0.00°;
80082.14s;41°44'44.256943"N 48°2'40.244399"W 30000.00ft;400.0km/h;-84.24°;0.00°;
80172.14s;41°45'16.270765"N 48°9'51.448713"W 30000.00ft;400.0km/h;-84.32°;0.00°;
80262.14s;41°45'47.835729"N 48°17'2.771811"W 30000.00ft;400.0km/h;-84.40°;0.00°;
80352.14s;41°46'18.951567"N 48°24'14.212085"W 30000.00ft;400.0km/h;-84.48°;0.00°;
80442.14s;41°46'49.618014"N 48°31'25.767922"W 30000.00ft;400.0km/h;-84.56°;0.00°;
80532.14s;41°47'19.834810"N 48°38'37.437705"W 30000.00ft;400.0km/h;-84.64°;0.00°;
80622.14s;41°47'49.601699"N 48°45'49.219815"W 30000.00ft;400.0km/h;-84.72°;0.00°;
80712.14s;41°48'18.918425"N 48°53'1.112627"W 30000.00ft;400.0km/h;-84.80°;0.00°;
80802.14s;41°48'47.784739"N 49°0'13.114514"W 30000.00ft;400.0km/h;-84.88°;0.00°;
80892.14s;41°49'16.200394"N 49°7'25.223845"W 30000.00ft;400.0km/h;-84.96°;0.00°;
80982.14s;41°49'44.165148"N 49°14'37.438984"W 30000.00ft;400.0km/h;-85.04°;0.00°;
81072.14s;41°50'11.678759"N 49°21'49.758294"W 30000.00ft;400.0km/h;-85.12°;0.00°;
81162.14s;41°50'38.740993"N 49°29'2.180132"W 30000.00ft;400.0km/h;-85.20°;0.00°;
81252.14s;41°51'5.351617"N 49°36'14.702853"W 30000.00ft;400.0km/h;-85.28°;0.00°;
81342.14s;41°51'31.510402"N 49°43'27.324809"W 30000.00ft;400.0km/h;-85.36°;0.00°;
81432.14s;41°51'57.217123"N 49°50'40.044348"W 30000.00ft;400.0km/h;-85.44°;0.00°;
81522.14s;41°52'22.471557"N 49°57'52.859814"W 30000.00ft;400.0km/h;-85.52°;0.00°;
81612.14s;41°52'47.273487"N 50°5'5.769550"W 30000.00ft;400.0km/h;-85.60°;0.00°;
81702.14s;41°53'11.622698"N 50°12'18.771892"W 30000.00ft;400.0km/h;-85.68°;0.00°;
81792.14s;41°53'35.518979"N 50°19'31.865177"W 30000.00ft;400.0km/h;-85.76°;0.00°;
81882.14s;41°53'58.962123"N 50°26'45.047737"W 30000.00ft;400.0km/h;-85.84°;0.00°;
81972.14s;41°54'21.951926"N 50°33'58.317901"W 30000.00ft;400.0km/h;-85.92°;0.00°;
82062.14s;41°54'44.488188"N 50°41'11.673995"W 30000.00ft;400.0km/h;-86.00°;0.00°;
82152.14s;41°55'6.570712"N 50°48'25.114342"W 30000.00ft;400.0km/h;-86.08°;0.00°;
82242.14s;41°55'28.199305"N 50°55'38.637263"W 30000.00ft;400.0km/h;-86.16°;0.00°;
82332.14s;41°55'49.373779"N 51°2'52.241075"W 30000.00ft;400.0km/h;-86.24°;0.00°;
82422.14s;41°56'10.093948"N 51°10'5.924094"W 30000.00ft;400.0km/h;-86.33°;0.00°;
82512.14s;41°56'30.359629"N 51°17'19.684631"W 30000.00ft;400.0km/h;-86.41°;0.00°;
82602.14s;41°56'50.170645"N 51°24'33.520996"W 30000.00ft;400.0km/h;-86.49°;0.00°;
82692.14s;41°57'9.526822"N 51°31'47.431496"W 30000.00ft;400.0km/h;-86.57°;0.00°;
82782.14s;41°57'28.427987"N 51°39'1.414435"W 30000.00ft;400.0km/h;-86.65°;0.00°;
82872.14s;41°57'46.873974"N 51°46'15.468116"W 30000.00ft;400.0km/h;-86.73°;0.00°;
82962.14s;41°58'4.864620"N 51°53'29.590837"W 30000.00ft;400.0km/h;-86.81°;0.00°;
83052.14s;41°58'22.399765"N 52°0'43.780896"W 30000.00ft;400.0km/h;-86.89°;0.00°;
83142.14s;41°58'39.479252"N 52°7'58.036588"W 30000.00ft;400.0km/h;-86.97°;0.00°;
83232.14s;41°58'56.102929"N 52°15'12.356204"W 30000.00ft;400.0km/h;-87.05°;0.00°;
83322.14s;41°59'12.270648"N 52°22'26.738037"W 30000.00ft;400.0km/h;-87.13°;0.00°;
83412.14s;41°59'27.982263"N 52°29'41.180373"W 30000.00ft;400.0km/h;-87.21°;0.00°;
83502.14s;41°59'43.237633"N 52°36'55.681499"W 30000.00ft;400.0km/h;-87.30°;0.00°;
83592.14s;41°59'58.036621"N 52°44'10.239698"W 30000.00ft;400.0km/h;-87.38°;0.00°;
83682.14s;42°0'12.379092"N 52°51'24.853254"W 30000.00ft;400.0km/h;-87.46°;0.00°;
83772.14s;42°0'26.264918"N 52°58'39.520446"W 30000.00ft;400.0km/h;-87.54°;0.00°;
83862.14s;42°0'39.693970"N 53°5'54.239552"W 30000.00ft;400.0km/h;-87.62°;0.00°;
83952.14s;42°0'52.666127"N 53°13'9.008848"W 30000.00ft;400.0km/h;-87.70°;0.00°;
84042.14s;42°1'5.181269"N 53°20'23.826611"W 30000.00ft;400.0km/h;-87.78°;0.00°;
84132.14s;42°1'17.239282"N 53°27'38.691111"W 30000.00ft;400.0km/h;-87.86°;0.00°;
84222.14s;42°1'28.840054"N 53°34'53.600622"W 30000.00ft;400.0km/h;-87.94°;0.00°;
84312.14s;42°1'39.983477"N 53°42'8.553412"W 30000.00ft;400.0km/h;-88.02°;0.00°;
84402.14s;42°1'50.669448"N 53°49'23.547750"W 30000.00ft;400.0km/h;-88.11°;0.00°;
84492.14s;42°2'0.897866"N 53°56'38.581903"W 30000.00ft;400.0km/h;-88.19°;0.00°;
84582.14s;42°2'10.668634"N 54°3'53.654136"W 30000.00ft;400.0km/h;-88.27°;0.00°;
84672.14s;42°2'19.981661"N 54°11'8.762712"W 30000.00ft;400.0km/h;-88.35°;0.00°;
84762.14s;42°2'28.836857"N 54°18'23.905896"W 30000.00ft;400.0km/h;-88.43°;0.00°;
84852.14s;42°2'37.234137"N 54°25'39.081947"W 30000.00ft;400.0km/h;-88.51°;0.00°;
84942.14s;42°2'45.173420"N 54°32'54.289127"W 30000.00ft;400.0km/h;-88.59°;0.00°;
85032.14s;42°2'52.654628"N 54°40'9.525694"W 30000.00ft;400.0km/h;-88.67°;0.00°;
85122.14s;42°2'59.677687"N 54°47'24.789906"W 30000.00ft;400.0km/h;-88.76°;0.00°;
85212.14s;42°3'6.242527"N 54°54'40.080022"W 30000.00ft;400.0km/h;-88.84°;0.00°;
85302.14s;42°3'12.349082"N 55°1'55.394296"W 30000.00ft;400.0km/h;-88.92°;0.00°;
85392.14s;42°3'17.997289"N 55°9'10.730983"W 30000.00ft;400.0km/h;-89.00°;0.00°;
85482.14s;42°3'23.187089"N 55°16'26.088339"W 30000.00ft;400.0km/h;-89.08°;0.00°;
85572.14s;42°3'27.918428"N 55°23'41.464617"W 30000.00ft;400.0km/h;-89.16°;0.00°;
